pod_name,app_name,model_name,app_pod_num,app_qps,model_architecture_json,gpu_type,f_peak,memory_bandwidth,memory_size,n_gpu_hardware,tensor_parallelism,qps_timeseries,execute_token_size_timeseries,u_gpu,n_gpu_runtime,inference_engine,task_function
qwen3-32b-for-omega-na61-h20-2tp-spot.inference-part0-bc9a835b-a-6726,Qwen3-32B_for_omega,Qwen3-32B,50,325,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.0"",
  ""use_cache"": true,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",H20,148.0,4022.0,96.0,2,"2
","2025-10-09 21:44:07.000
    0
    2025-10-09 21:44:08.000
    3.00
    2025-10-09 21:44:09.000
    0.999
    2025-10-09 21:44:10.000
    0.999
    2025-10-09 21:44:11.000
    2.00
    2025-10-09 21:44:12.000
    0.998
    2025-10-09 21:44:13.000
    1.99
    2025-10-09 21:44:14.000
    0
    2025-10-09 21:44:15.000
    3.00
    2025-10-09 21:44:16.000
    0
    2025-10-09 21:44:17.000
    0.999","2025-10-09 21:44:07.000
    1.04 K
    2025-10-09 21:44:08.000
    107
    2025-10-09 21:44:09.000
    2.34 K
    2025-10-09 21:44:10.000
    131
    2025-10-09 21:44:11.000
    281
    2025-10-09 21:44:12.000
    449
    2025-10-09 21:44:13.000
    110
    2025-10-09 21:44:14.000
    996
    2025-10-09 21:44:15.000
    265
    2025-10-09 21:44:16.000
    167
    2025-10-09 21:44:17.000
    127",0.985,2,MagaEngine (Ant Group) / Custom FT-based,"This is a Qwen3-32B inference service deployed on H20 GPUs with 2-Tensor Parallelism (TP=2) for long-context LLM tasks, optimized for enterprise document fusion (e.g., PDFUSION) and high-throughput batch inference. It leverages FP16/INT8 quantization, PagedAttention, and FUSE-based remote model loading in a Kubernetes environment with GPU resource isolation and spot instance optimization."
qwen3-item-grained-reason-v32-ea119-custom accelerator.inference-part0-4df159da-a-5df8,qwen3-item-grained-reason-v32,qwen3-32B,50,252,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",custom accelerator,118.0,2765.0,96.0,1,"1 
","2025-10-12 18:02:13.000
    11
    2025-10-12 18:02:14.000
    0
    2025-10-12 18:02:15.000
    0
    2025-10-12 18:02:16.000
    8
    2025-10-12 18:02:17.000
    0
    2025-10-12 18:02:18.000
    10
    2025-10-12 18:02:19.000
    0
    2025-10-12 18:02:20.000
    0
    2025-10-12 18:02:21.000
    9
    2025-10-12 18:02:22.000
    0
    2025-10-12 18:02:23.000
    12","2025-10-12 18:02:13.000
    3.00 K
    2025-10-12 18:02:16.000
    5.97 K
    2025-10-12 18:02:18.000
    4.58 K
    2025-10-12 18:02:21.000
    4.74 K
    2025-10-12 18:02:23.000
    4.86 K",1.0,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen3-14B model specialized for generating explainable recommendations in e-commerce 'guess you like' scenarios using fine-grained item reasoning, deployed on custom accelerator hardware with MagaEngine acceleration for efficient real-time inference."
qwen3-item-grained-reason-v32-ea119-custom accelerator.inference-part0-5fb11240-a-6c48,qwen3-item-grained-reason-v32,qwen3-32B,47,284,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",custom accelerator,118.0,2765.0,96.0,1,"1
","2025-10-10 19:04:15.000
    11
    2025-10-10 19:04:16.000
    10
    2025-10-10 19:04:17.000
    17
    2025-10-10 19:04:18.000
    12
    2025-10-10 19:04:19.000
    13
    2025-10-10 19:04:20.000
    17
    2025-10-10 19:04:21.000
    13
    2025-10-10 19:04:22.000
    11
    2025-10-10 19:04:23.000
    17
    2025-10-10 19:04:24.000
    11
    2025-10-10 19:04:25.000
    17","2025-10-10 19:08:58.000
    6.19 K
    2025-10-10 19:08:59.000
    1.55 K
    2025-10-10 19:09:01.000
    3.95 K
    2025-10-10 19:09:04.000
    5.59 K
    2025-10-10 19:09:06.000
    4.17 K",1.000,1,MagaEngine (Ant Group) / Custom FT-based,"An SFT-fine-tuned Qwen_3 14B model specialized for generating fine-grained, explainable recommendations for e-commerce 'guess you like' scenarios. It produces natural language justifications by reasoning over item-level data, running on a single custom accelerator GPU with MagaEngine for efficient real-time inference."
qwen3-item-grained-reason-v32-na61-a100.inference-part0-03fd868f-a-5305,qwen3-item-grained-reason-v32,qwen3-32B,33,139,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-06,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",A100,312.0,2039.0,80.0,1,"1
","2025-10-09 14:36:31.000
    5
    2025-10-09 14:36:32.000
    4
    2025-10-09 14:36:33.000
    4
    2025-10-09 14:36:34.000
    4
    2025-10-09 14:36:35.000
    2
    2025-10-09 14:36:36.000
    4
    2025-10-09 14:36:37.000
    4
    2025-10-09 14:36:38.000
    3
    2025-10-09 14:36:39.000
    3
    2025-10-09 14:36:40.000
    5
    2025-10-09 14:36:41.000
    2","2025-10-09 14:36:31.000
    186
    2025-10-09 14:36:32.000
    114
    2025-10-09 14:36:33.000
    149
    2025-10-09 14:36:34.000
    169
    2025-10-09 14:36:35.000
    164
    2025-10-09 14:36:36.000
    294
    2025-10-09 14:36:37.000
    77.9
    2025-10-09 14:36:38.000
    270
    2025-10-09 14:36:39.000
    281
    2025-10-09 14:36:40.000
    181
    2025-10-09 14:36:41.000
    258",0.970,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen-3 14B model specialized for fine-grained item reasoning in e-commerce 'guess you like' recommendation scenarios, running on a single A100 GPU with MagaEngine to generate detailed natural language justifications based on user and product data for personalized suggestions."
qwen3-item-grained-reason-v32-na61-a100.inference-part0-a65ed475-a-8f88,qwen3-item-grained-reason-v32,qwen3-32B,20,85,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-06,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",A100,312.0,2039.0,80.0,1,"1 
","2025-10-12 21:16:25.000
  3
  2025-10-12 21:16:26.000
  3
  2025-10-12 21:16:27.000
  5
  2025-10-12 21:16:28.000
  4
  2025-10-12 21:16:29.000
  3
  2025-10-12 21:16:30.000
  4
  2025-10-12 21:16:31.000
  4
  2025-10-12 21:16:32.000
  4
  2025-10-12 21:16:33.000
  4
  2025-10-12 21:16:34.000
  5
  2025-10-12 21:16:35.000
  5","2025-10-12 21:16:25.000
  238
  2025-10-12 21:16:26.000
  143
  2025-10-12 21:16:27.000
  201
  2025-10-12 21:16:28.000
  197
  2025-10-12 21:16:29.000
  363
  2025-10-12 21:16:30.000
  204
  2025-10-12 21:16:31.000
  204
  2025-10-12 21:16:32.000
  168
  2025-10-12 21:16:33.000
  213
  2025-10-12 21:16:34.000
  205
  2025-10-12 21:16:35.000
  205",0.98,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen3-14B model specialized for generating explainable recommendations in e-commerce 'guess you like' scenarios. It uses fine-grained item reasoning to produce natural language justifications based on user and product data, running on a single A100 GPU with MagaEngine for efficient real-time inference."
qwen3-item-grained-reason-v32-na61-a100.inference-part0-fa075f75-a-3814,qwen3-item-grained-reason-v32,qwen3-32B,22,90,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-06,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",A100,312.0,2039.0,80.0,1,"1
","2025-10-11 19:18:07.000
    5
    2025-10-11 19:18:08.000
    4
    2025-10-11 19:18:09.000
    4
    2025-10-11 19:18:10.000
    3
    2025-10-11 19:18:11.000
    5
    2025-10-11 19:18:12.000
    4
    2025-10-11 19:18:13.000
    5
    2025-10-11 19:18:14.000
    5
    2025-10-11 19:18:15.000
    3
    2025-10-11 19:18:16.000
    4
    2025-10-11 19:18:17.000
    3","2025-10-11 19:18:07.000
    209
    2025-10-11 19:18:08.000
    295
    2025-10-11 19:18:09.000
    140
    2025-10-11 19:18:10.000
    222
    2025-10-11 19:18:11.000
    289
    2025-10-11 19:18:12.000
    221
    2025-10-11 19:18:13.000
    131
    2025-10-11 19:18:14.000
    154
    2025-10-11 19:18:15.000
    229
    2025-10-11 19:18:16.000
    170
    2025-10-11 19:18:17.000
    202",0.97,1,MagaEngine (Ant Group) / Custom FT-based,"An SFT fine-tuned Qwen-3 14B model specialized for generating fine-grained, explainable recommendations for e-commerce 'guess you like' scenarios. It produces natural language justifications by reasoning over item-level data, running on a single A100-SXM4-80GB GPU with MagaEngine for efficient real-time inference."
qwen3-item-grained-reason-v32-na61-h20.inference-part0-55d391c2-a-dcac,qwen3-item-grained-reason-v32,qwen3-32B,40,724,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-06,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",H20,148.0,4022.0,96.0,1,"1
","2025-10-06 11:05:04.000
    0
    2025-10-06 11:05:05.000
    10
    2025-10-06 11:05:06.000
    0
    2025-10-06 11:05:07.000
    0
    2025-10-06 11:05:08.000
    12
    2025-10-06 11:05:09.000
    0
    2025-10-06 11:05:10.000
    0
    2025-10-06 11:05:11.000
    8
    2025-10-06 11:05:12.000
    0
    2025-10-06 11:05:13.000
    8
    2025-10-06 11:05:14.000
    0
    2025-10-06 11:05:15.000
    13
    2025-10-06 11:05:16.000
    0
    2025-10-06 11:05:17.000
    0","2025-10-06 11:05:05.000
    5.59 K
    2025-10-06 11:05:08.000
    5.08 K
    2025-10-06 11:05:11.000
    6.54 K
    2025-10-06 11:05:13.000
    4.12 K
    2025-10-06 11:05:15.000
    3.97 K",0.992,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen3-14B model specialized for generating explainable recommendations in e-commerce 'guess you like' scenarios. It uses fine-grained item reasoning to produce natural language justifications based on user and product data, running on a single H20 GPU with MagaEngine for efficient real-time inference."
qwen3-item-grained-reason-v32-na61-h20.inference-part0-9d8668c6-a-8722,qwen3-item-grained-reason-v32,qwen3-32B,40,234,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-06,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",H20,148.0,4022.0,96.0,1,"1 
","2025-10-12 13:48:44.000
  0
  2025-10-12 13:48:45.000
  13
  2025-10-12 13:48:46.000
  0
  2025-10-12 13:48:47.000
  13
  2025-10-12 13:48:48.000
  0
  2025-10-12 13:48:49.000
  0
  2025-10-12 13:48:50.000
  6
  2025-10-12 13:48:51.000
  0
  2025-10-12 13:48:52.000
  0
  2025-10-12 13:48:53.000
  12
  2025-10-12 13:48:54.000
  0","2025-10-12 13:48:45.000
  5.69 K
  2025-10-12 13:48:47.000
  5.17 K
  2025-10-12 13:48:50.000
  6.11 K
  2025-10-12 13:48:53.000
  5.39 K",0.993,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen3-14B model specialized for generating explainable recommendations in e-commerce 'guess you like' scenarios using fine-grained item reasoning, deployed for real-time inference on a single H20 GPU with MagaEngine acceleration."
qwen3-item-grained-reason-v32-na61-h20.inference-part0-e23faf32-b-aee2,qwen3-item-grained-reason-v32_na61_H20,qwen3-32B,40,183,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-06,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",H20,148.0,4022.0,96.0,1,"1 
","2025-10-09 23:28:46.000
    4.99
    2025-10-09 23:28:47.000
    2.00
    2025-10-09 23:28:48.000
    3.00
    2025-10-09 23:28:49.000
    2.00
    2025-10-09 23:28:50.000
    3.99
    2025-10-09 23:28:51.000
    3.00
    2025-10-09 23:28:52.000
    3.00
    2025-10-09 23:28:53.000
    2.00
    2025-10-09 23:28:54.000
    4.00
    2025-10-09 23:28:55.000
    0.999
    2025-10-09 23:28:56.000
    4.99","2025-10-09 23:28:46.000
    5.55 K
    2025-10-09 23:28:49.000
    5.84 K
    2025-10-09 23:28:51.000
    3.88 K
    2025-10-09 23:28:54.000
    6.03 K",0.992,1,MagaEngine (Ant Group) / Custom FT-based,"This is a Qwen3-14B inference service deployed on H20 GPUs with 1-GPU tensor parallelism (TP=1) for item-level reasoning and recommendation tasks, optimized for low-latency batch inference with FP16/INT8 quantization, PagedAttention, and FUSE-based remote model loading in a Kubernetes environment with GPU resource isolation and backup pod redundancy."
qwen3-item-grained-reason-v32-na61-h20.inference-part0-ed7253de-b-4c11,qwen3-item-grained-reason-v32,qwen3-32B,40,209,"{
  ""architectures"": [
    ""Qwen3ForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 25600,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen3"",
  ""num_attention_heads"": 64,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-06,
  ""rope_scaling"": null,
  ""rope_theta"": 1000000,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.2"",
  ""use_cache"": false,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",H20,148.0,4022.0,96.0,1,"1
","2025-10-11 13:05:38.000
    0
    2025-10-11 13:05:39.000
    16
    2025-10-11 13:05:40.000
    0
    2025-10-11 13:05:41.000
    0
    2025-10-11 13:05:42.000
    12
    2025-10-11 13:05:43.000
    0
    2025-10-11 13:05:44.000
    0
    2025-10-11 13:05:45.000
    10
    2025-10-11 13:05:46.000
    0
    2025-10-11 13:05:47.000
    0
    2025-10-11 13:05:48.000
    16","2025-10-11 13:05:39.000
    5.39 K
    2025-10-11 13:05:42.000
    6.16 K
    2025-10-11 13:05:45.000
    6.29 K
    2025-10-11 13:05:48.000
    6.24 K",1,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen3-14B model specialized for generating explainable recommendations in e-commerce 'guess you like' scenarios. It uses fine-grained item reasoning to produce natural language justifications based on user and product data, running on a single H20 GPU with MagaEngine for efficient real-time inference."
qwen3-item-grained-reason-v32-na61-h20.inference-part0-f6bce89c-a-cd77,qwen3-item-grained-reason-v32,qwen3-32B,40,165,"{
  ""NVIDIA_H20_SXM5_96GB"": {""mem_bandwidth"": 4022 * (1024**3), ""FP16"": 148e12, ""INT8"": 296e12, ""memsize"": 96 * (1024**3), ""onchip_buffer"": 0, ""interconnect_bandwidth"": 900 * (1024**3)},
  ""gpu_type"": ""H20"",
  ""f_peak"": 148.0,  #""FP16的值""
  ""memory_bandwidth"": 4022.0,
  ""memory_size"": 96.0,
  ""n_gpu"": 1,
  ""tensor_parallelism"": 1
}",H20,148.0,4022.0,96.0,1,"1
","2025-10-10 15:27:40.000
    0
    2025-10-10 15:27:41.000
    9
    2025-10-10 15:27:42.000
    0
    2025-10-10 15:27:43.000
    0
    2025-10-10 15:27:44.000
    9
    2025-10-10 15:27:45.000
    0
    2025-10-10 15:27:46.000
    11
    2025-10-10 15:27:47.000
    0
    2025-10-10 15:27:48.000
    0
    2025-10-10 15:27:49.000
    11
    2025-10-10 15:27:50.000
    0","2025-10-10 15:27:41.000
    5.63 K
    2025-10-10 15:27:44.000
    6.97 K
    2025-10-10 15:27:46.000
    4.44 K
    2025-10-10 15:27:49.000
    5.60 K",1.000,1,MagaEngine (Ant Group) / Custom FT-based,"A Qwen3-14B model specialized for item-grained reasoning in e-commerce 'guess you like' scenarios. It performs fine-grained product recommendation justifications with natural language explanations, utilizing a single H20 GPU and MagaEngine for optimized real-time inference with 14B parameter scale."
qwen3-test2-na175-custom accelerator-2tp.inference-part0-a11ed737-a-4c1a,qwen3_test2,qwen3-30B-A3B,15,18,"{
  ""architectures"": [
    ""Qwen3MoeForCausalLM""
  ],
  ""attention_bias"": false,
  ""attention_dropout"": 0,
  ""bos_token_id"": 151643,
  ""decoder_sparse_step"": 1,
  ""eos_token_id"": 151645,
  ""head_dim"": 128,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 2048,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 6144,
  ""max_position_embeddings"": 262144,
  ""max_window_layers"": 48,
  ""mlp_only_layers"": [],
  ""model_type"": ""qwen3_moe"",
  ""moe_intermediate_size"": 768,
  ""norm_topk_prob"": true,
  ""num_attention_heads"": 32,
  ""num_experts"": 128,
  ""num_experts_per_tok"": 8,
  ""num_hidden_layers"": 48,
  ""num_key_value_heads"": 4,
  ""output_router_logits"": false,
  ""rms_norm_eps"": 0.000001,
  ""rope_scaling"": null,
  ""rope_theta"": 10000000,
  ""router_aux_loss_coef"": 0.001,
  ""sliding_window"": null,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.51.0"",
  ""use_cache"": true,
  ""use_sliding_window"": false,
  ""vocab_size"": 151936
}",custom accelerator,118.0,1382.0,48.0,2,"2
","2025-10-12 22:44:05.000
  2
  2025-10-12 22:44:06.000
  0
  2025-10-12 22:44:07.000
  1
  2025-10-12 22:44:08.000
  2
  2025-10-12 22:44:09.000
  2
  2025-10-12 22:44:10.000
  0
  2025-10-12 22:44:11.000
  3
  2025-10-12 22:44:12.000
  2
  2025-10-12 22:44:13.000
  0
  2025-10-12 22:44:14.000
  1
  2025-10-12 22:44:15.000
  0","2025-10-12 22:44:05.000
  65
  2025-10-12 22:44:07.000
  102
  2025-10-12 22:44:08.000
  91.2
  2025-10-12 22:44:09.000
  1.69
  2025-10-12 22:44:11.000
  148
  2025-10-12 22:44:12.000
  27.2
  2025-10-12 22:44:14.000
  57.1
  2025-10-12 22:44:15.000
  369",0.66,2,MagaEngine (Ant Group) / Custom FT-based,"A 30B-parameter Qwen-3-MoE LLM specialized for high-performance text generation, running on dual custom accelerator GPUs with 2TP parallelism and FP16 precision, optimized for real-time inference using MagaEngine with paged TRT FMHA, RDMA-enabled cache, and LoRA fine-tuning, deployed for AI-driven content creation in live scenarios."
qwq-32b-for-omega-gspot-na61-custom accelerator-2tp-spot.inference-part0-fdc3b0e6-a-4b31,QwQ-32B_for_Omega_Gspot,QwQ-32B,50,43,"{
  ""architectures"": [
    ""Qwen2ForCausalLM""
  ],
  ""attention_dropout"": 0.0,
  ""bos_token_id"": 151643,
  ""eos_token_id"": 151645,
  ""hidden_act"": ""silu"",
  ""hidden_size"": 5120,
  ""initializer_range"": 0.02,
  ""intermediate_size"": 27648,
  ""max_position_embeddings"": 40960,
  ""max_window_layers"": 64,
  ""model_type"": ""qwen2"",
  ""num_attention_heads"": 40,
  ""num_hidden_layers"": 64,
  ""num_key_value_heads"": 8,
  ""rms_norm_eps"": 1e-05,
  ""rope_theta"": 1000000.0,
  ""sliding_window"": 32768,
  ""tie_word_embeddings"": false,
  ""torch_dtype"": ""bfloat16"",
  ""transformers_version"": ""4.43.1"",
  ""use_cache"": true,
  ""use_sliding_window"": false,
  ""vocab_size"": 152064
}",custom accelerator,118.0,2765.0,96.0,2,"2
","2025-10-11 18:50:12.000
        0
        2025-10-11 18:50:13.000
        0
        2025-10-11 18:50:14.000
        0
        2025-10-11 18:50:15.000
        0
        2025-10-11 18:50:16.000
        0
        2025-10-11 18:50:17.000
        0
        2025-10-11 18:50:18.000
        0
        2025-10-11 18:50:19.000
        0
        2025-10-11 18:50:20.000
        0.999
        2025-10-11 18:50:21.000
        0
        2025-10-11 18:50:22.000
        0","2025-10-11 18:50:12.000
        45
        2025-10-11 18:50:13.000
        45
        2025-10-11 18:50:14.000
        45
        2025-10-11 18:50:15.000
        45
        2025-10-11 18:50:16.000
        45
        2025-10-11 18:50:17.000
        45
        2025-10-11 18:50:18.000
        45
        2025-10-11 18:50:19.000
        45
        2025-10-11 18:50:20.000
        44.3
        2025-10-11 18:50:21.000
        44
        2025-10-11 18:50:22.000
        44",0.990,2,MagaEngine (Ant Group) / Custom FT-based,"A 32B-parameter QwQ-32B model specialized for large-scale batch inference on custom accelerator hardware with 2TP parallelism, running FP16 precision, optimized for long sequence processing up to 62K tokens using MagaEngine and paged TRT FMHA, deployed in a spot instance cluster for cost-efficient offline reasoning tasks."
